District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,MAHATMA PHULE CHOWK,2024,452,25/04/2024 16:14:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,450,24/04/2024 21:13:42,"भारतीय दंड संहिता १८६० - ३२३,498-A,५०४,५०६ ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,449,24/04/2024 13:06:39,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,448,24/04/2024 10:45:23,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,447,24/04/2024 00:51:02,"भारतीय दंड संहिता १८६० - ३२३,३३६,३३८,५०४ ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,446,23/04/2024 23:35:02,भारतीय दंड संहिता १८६० - ३७९ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,445,23/04/2024 20:33:39,"भारतीय दंड संहिता १८६० - ३३२,३५३,५०४,५०६ ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,443,23/04/2024 16:09:42,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,442,23/04/2024 14:14:07,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,440,22/04/2024 13:19:58,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,439,22/04/2024 13:08:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,438,22/04/2024 12:48:44,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,437,22/04/2024 08:44:12,"भारतीय दंड संहिता १८६० - ३४,४४७ ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,436,21/04/2024 23:30:05,"भारतीय दंड संहिता १८६० - ३४,४२० ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,435,21/04/2024 14:32:53,भारतीय दंड संहिता १८६० - ३७९ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,434,21/04/2024 12:25:03,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,433,20/04/2024 20:20:06,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,432,20/04/2024 14:38:23,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,431,20/04/2024 12:27:02,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,430,20/04/2024 01:31:23,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,429,20/04/2024 00:52:51,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,142,37(1) ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,428,19/04/2024 21:05:31,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,427,19/04/2024 20:45:15,भारतीय दंड संहिता १८६० - ३७९ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,426,19/04/2024 19:48:12,"शस्‍त्र अधिनियम, १९५९ - 25,4 ; भारतीय दंड संहिता १८६० - ३४,३९४,५०४,५०६ ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,425,19/04/2024 18:08:40,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,424,19/04/2024 16:05:04,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,423,18/04/2024 19:35:06,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,422,18/04/2024 15:44:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,421,18/04/2024 14:05:11,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,420,17/04/2024 20:15:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,419,17/04/2024 19:08:18,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,691,02/07/2024 20:41:51,"भारतीय न्याय संहिता (बी एन एस), 2023 - 309(6) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,690,01/07/2024 21:02:04,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 85 (1) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,689,29/06/2024 20:10:16,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,688,29/06/2024 03:43:36,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 20(b),29,8(c) ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,687,28/06/2024 16:34:50,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,686,27/06/2024 17:33:14,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,685,27/06/2024 13:58:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,684,26/06/2024 20:33:41,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,683,26/06/2024 19:46:07,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,682,26/06/2024 18:47:10,भारतीय दंड संहिता १८६० - ३६३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,681,26/06/2024 15:37:02,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,680,26/06/2024 02:01:41,भारतीय दंड संहिता १८६० - ३६३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,679,25/06/2024 13:00:45,"भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135,138 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,678,25/06/2024 12:48:34,"भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135,138 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,677,24/06/2024 20:52:34,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,676,24/06/2024 19:14:55,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,675,24/06/2024 18:04:25,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,674,24/06/2024 09:41:24,"भारतीय दंड संहिता १८६० - २७९,३३८ ; मोटरवाहन अधिनियम, १९८८ - 134(A),134(B),184 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,673,23/06/2024 14:44:59,भारतीय दंड संहिता १८६० - ३६३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,672,23/06/2024 14:11:14,भारतीय दंड संहिता १८६० - ३७९ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,671,23/06/2024 13:39:09,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,670,22/06/2024 19:01:38,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,669,22/06/2024 16:56:18,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,668,22/06/2024 16:16:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,667,22/06/2024 12:40:16,भारतीय दंड संहिता १८६० - ३७९ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,666,21/06/2024 17:48:31,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,665,21/06/2024 16:52:19,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,664,21/06/2024 13:17:14,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,663,21/06/2024 02:23:09,"भारतीय दंड संहिता १८६० - ३२४,३४,४५२,५०४,५०६ ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,662,21/06/2024 00:32:33,"भारतीय दंड संहिता १८६० - २७९,३३७ ; महाराष्ट्र मोटार वाहन नियम, 1989 - 134,134A ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,661,20/06/2024 22:39:32,भारतीय दंड संहिता १८६० - ३७९ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,660,20/06/2024 21:34:07,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,659,20/06/2024 20:58:28,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,658,20/06/2024 19:18:06,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,657,20/06/2024 17:58:57,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,656,20/06/2024 02:49:01,"भारतीय दंड संहिता १८६० - २७९,३३८ ; महाराष्ट्र मोटार वाहन नियम, 1989 - 134,134A ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,655,19/06/2024 21:18:57,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,654,19/06/2024 19:02:32,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,653,19/06/2024 16:18:59,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,652,18/06/2024 20:41:54,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,651,18/06/2024 19:19:37,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,650,18/06/2024 19:04:23,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,649,18/06/2024 18:30:48,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,648,18/06/2024 17:55:20,भारतीय दंड संहिता १८६० - २८३ ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,647,17/06/2024 16:49:23,भारतीय दंड संहिता १८६० - २८३ ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,646,17/06/2024 15:36:02,"भारतीय दंड संहिता १८६० - १८८,३४,४२९ ; प्राण्‍यांचा छळ प्रतिबंधक अधिनियम, १९६० - 11(1)(c),30 ; महाराष्ट्र पोलीस अधिनियम, १९५१ - 105,117 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,645,16/06/2024 14:39:40,भारतीय दंड संहिता १८६० - २८३ ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,644,16/06/2024 02:14:37,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,643,16/06/2024 01:42:14,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,642,16/06/2024 00:51:15,"महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,883,01/09/2024 21:58:12,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,882,01/09/2024 20:22:23,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,880,01/09/2024 00:38:46,"भारतीय न्याय संहिता (बी एन एस), 2023 - 118(1),189(2),190,191(2),352 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,879,31/08/2024 23:45:08,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५ - 27,8(c) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,878,31/08/2024 21:29:00,"भारतीय न्याय संहिता (बी एन एस), 2023 - 132,3(5),352 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,877,31/08/2024 16:00:59,"भारतीय न्याय संहिता (बी एन एस), 2023 - 106(1),281 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,876,31/08/2024 14:38:04,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,875,31/08/2024 12:46:50,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,874,30/08/2024 19:00:39,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,873,30/08/2024 14:49:02,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,872,30/08/2024 14:39:50,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,871,30/08/2024 04:23:55,"भारतीय न्याय संहिता (बी एन एस), 2023 - 115,117(2),324(2),333,351,354 ;",,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,870,29/08/2024 22:50:23,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,869,29/08/2024 22:22:03,"भारतीय न्याय संहिता (बी एन एस), 2023 - 305(a),331(3) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,868,29/08/2024 18:02:06,भारतीय दंड संहिता १८६० - ४२० ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,867,29/08/2024 17:04:55,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,866,29/08/2024 15:07:00,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,865,29/08/2024 13:25:27,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,864,29/08/2024 12:53:45,"भारतीय न्याय संहिता (बी एन एस), 2023 - 287 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,863,28/08/2024 23:41:59,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,862,28/08/2024 16:17:14,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,860,28/08/2024 12:38:09,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,859,28/08/2024 11:31:37,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,858,28/08/2024 11:05:13,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,857,28/08/2024 10:54:29,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,856,28/08/2024 10:40:44,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,855,27/08/2024 20:01:41,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,854,27/08/2024 19:51:49,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,853,27/08/2024 18:11:51,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,852,27/08/2024 14:27:58,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,851,27/08/2024 14:10:50,भारतीय विद्युत अधिनियम (सुधारणा) 2003 - 135 ;,,"Next to Church, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,850,27/08/2024 05:32:29,"महाराष्ट्र मोटार वाहन नियम, 1989 - 134,134A,184,279 ; भारतीय न्याय संहिता (बी एन एस), 2023 - 106(1) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,849,26/08/2024 21:57:23,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,848,26/08/2024 19:15:58,"भारतीय न्याय संहिता (बी एन एस), 2023 - 285 ;",,MAHATMA PHULE CHOWK Industrial Area,Other,19.0905199171336,72.79421689990727
THANE CITY,MAHATMA PHULE CHOWK,2024,847,26/08/2024 14:41:28,"भारतीय न्याय संहिता (बी एन एस), 2023 - 303(2) ;",,"Near Shivaji Chowk, MAHATMA PHULE CHOWK",Other,19.0905199171336,72.79421689990727
